run,step,source_filter,n_occurrences,n_trajectories,n_local_groups,mean_local_group_size,p50_local_group_size,p90_local_group_size,local_group_size_ge2_ratio,local_coverage,mean_abs_macro,mean_abs_local,median_abs_macro,median_abs_local,macro_abs_mass,local_abs_mass,local_magnitude_share,token_macro_abs_mass,token_local_abs_mass,token_local_magnitude_share,macro_local_sign_agreement,macro_local_sign_conflict,macro_local_pearson,macro_local_spearman,distinct_action_count_mean,distinct_action_singleton_group_ratio,distinct_action_ge3_group_ratio,source_occurrence_ratio
bace,42,branch_suffix,408,20.0,123.0,3.317073170731707,2.0,6.799999999999997,0.5040650406504065,0.41911764705882354,0.5344676677064568,0.35151047944365177,0.0,0.0,218.0628084242344,143.41627561300993,0.3967484757658424,19855.09703117609,12926.229305323213,0.394316848947351,0.9005847953216374,0.09941520467836257,0.7959793507098235,0.8055640869154317,2.4634146341463414,0.5203252032520326,0.2601626016260163,1.0
bace,43,all,4928,128.0,636.0,7.748427672955975,2.0,16.0,0.6037735849056604,0.39042207792207795,0.366522398979143,0.25752389895838956,0.17464333772659302,0.0,1806.2223821692169,1269.0777740669437,0.41266793795509027,170038.21398313344,120790.47133575054,0.41533204059052087,0.9710628825820813,0.028937117417918753,0.7638659424420534,0.8629499836081295,3.7154088050314464,0.4371069182389937,0.40408805031446543,1.0
bace,43,root,4090,94.0,586.0,6.979522184300341,2.0,15.0,0.5750853242320819,0.3535452322738386,0.333427081197901,0.23784599514965032,0.0498654805123806,0.0,1363.716762099415,972.7901201620698,0.416343785480535,128010.77396786958,92469.9122155942,0.4194014170413513,0.9643669446550417,0.0356330553449583,0.7403856350723695,0.8578697979989902,3.522184300341297,0.46757679180887374,0.3839590443686007,1.0
bace,43,branch_origin,34,34.0,32.0,1.0625,1.0,1.0,0.0625,0.5,0.7488820390666232,0.6457694459925679,0.407268762588501,0.034689802676439285,25.46198932826519,21.95616116374731,0.46303284577590853,2354.924461852759,1876.3239496722817,0.4434445268118896,1.0,0.0,0.8035417146127221,0.813771513276434,1.0625,0.9375,0.0,1.0
bace,43,branch_suffix,804,33.0,166.0,4.843373493975903,2.0,11.0,0.536144578313253,0.5733830845771144,0.518710983509374,0.3412083243048838,0.3848041892051697,0.18091516196727753,417.0436307415366,274.33149274112657,0.3967910956345036,39672.515553411096,26444.235170484055,0.3999627156651376,0.9891540130151844,0.010845986984815618,0.8735555320888302,0.8690579291411311,2.9036144578313254,0.4819277108433735,0.29518072289156627,1.0
bace,44,all,4992,128.0,750.0,6.656,2.0,13.0,0.5853333333333334,0.2588141025641026,0.26523184864662397,0.19844862466225793,0.0,0.0,1324.0373884439468,990.6555343139917,0.42798572742583624,119054.44201591611,88399.77726555616,0.4261170371551519,0.9696180555555556,0.030381944444444444,0.842878750045589,0.8480265899004339,3.522666666666667,0.448,0.368,1.0
bace,44,root,4723,107.0,730.0,6.46986301369863,2.0,12.0,0.5835616438356165,0.23565530383230998,0.24427730036241233,0.17538479306813382,0.0,0.0,1153.7216896116734,828.342377660796,0.4179190730200173,102444.90154632926,73776.91821920872,0.4186593823475915,0.968299711815562,0.03170028818443804,0.8426211616918866,0.8437210861452787,3.4876712328767123,0.4506849315068493,0.363013698630137,1.0
bace,44,branch_origin,22,21.0,18.0,1.2222222222222223,1.0,2.0,0.16666666666666666,0.6818181818181818,0.6783371865749359,0.6957421858202327,0.3526982367038727,0.5636402070522308,14.92341810464859,15.30632808804512,0.5063333310996846,1570.6555297374725,1405.7401973307133,0.4722961347331987,0.8333333333333334,0.16666666666666666,0.3602324386305041,0.028571428571428574,1.0,1.0,0.0,1.0
bace,44,branch_suffix,247,19.0,79.0,3.1265822784810124,2.0,6.400000000000006,0.5063291139240507,0.6639676113360324,0.6291185454559712,0.5951693464176133,0.35269826650619507,0.525948703289032,155.3922807276249,147.0068285651505,0.4861351242368297,15038.884939849377,13217.118849016726,0.4677632034514645,0.9904761904761905,0.009523809523809525,0.8646512527424958,0.8447326146188353,2.278481012658228,0.569620253164557,0.2911392405063291,1.0
bace,45,all,5440,128.0,712.0,7.640449438202247,2.0,16.0,0.6025280898876404,0.40294117647058825,0.31925548883702826,0.24111960647809183,0.04974186420440674,0.0,1736.7498592734337,1311.6906592408195,0.43028251700318887,153183.48279477656,115084.68574103247,0.4289912081972212,0.9654333008763388,0.03456669912366115,0.8106490663834681,0.8597230554120313,3.8103932584269664,0.43679775280898875,0.3848314606741573,1.0
bace,45,root,5113,112.0,695.0,7.3568345323741005,2.0,15.600000000000023,0.5956834532374101,0.3819675337375318,0.3039883150062098,0.2266279874501013,0.04974186047911644,0.0,1554.292254626751,1158.748899832368,0.4271033257007042,136919.6310889572,101566.19571915362,0.42587937857152103,0.9637959407569939,0.036204059243006036,0.809936079379922,0.8538407722562505,3.729496402877698,0.4446043165467626,0.3697841726618705,1.0
bace,45,branch_origin,17,16.0,16.0,1.0625,1.0,1.0,0.0625,0.5294117647058824,0.790393087793799,0.42594820485614676,0.7148927450180054,0.011983850039541721,13.436682492494583,7.241119482554495,0.35018806598939584,1620.707183778286,850.9076288659126,0.34427194096461533,1.0,0.0,0.873464175907754,0.7857142857142858,1.0,1.0,0.0,1.0
bace,45,branch_suffix,310,14.0,84.0,3.6904761904761907,1.0,8.400000000000006,0.4642857142857143,0.7419354838709677,0.5452287811425425,0.47000206427708746,0.45512712001800537,0.4134324789047241,169.02092215418816,145.70063992589712,0.4629509302220008,14643.144522041082,12667.58239301294,0.46383175491496736,0.9775784753363229,0.02242152466367713,0.8380196427092915,0.8144194436578065,2.488095238095238,0.5833333333333334,0.2857142857142857,1.0
bace,46,all,5248,128.0,751.0,6.988015978695073,2.0,14.0,0.59254327563249,0.4895198170731707,0.4298389395216207,0.3112022923512374,0.20614920556545258,0.0,2255.7947546094656,1633.189630259294,0.41995273537577044,194015.27483408153,140657.52217676328,0.4202837022699678,0.9483642096964919,0.05163579030350808,0.8100699360817257,0.8345550637824333,3.4953395472703064,0.4647137150466045,0.35419440745672437,1.0
bace,46,root,5084,116.0,741.0,6.860998650472335,2.0,14.0,0.5856950067476383,0.4950826121164437,0.43307604031369124,0.3106874032591797,0.20614922046661377,0.0,2201.7585889548063,1579.5347581696697,0.4177234118508269,189076.60307227075,135685.51329197572,0.4177996953924073,0.9475160256410257,0.05248397435897436,0.8087338354616048,0.8306302419527637,3.44804318488529,0.46963562753036436,0.3522267206477733,1.0
bace,46,branch_origin,12,12.0,10.0,1.2,1.0,2.0,0.2,0.6666666666666666,0.2892118841409683,0.3423505052924156,0.0,0.42773061990737915,3.47054260969162,4.108206063508987,0.5420691779944584,325.13409638404846,388.95379143953323,0.5446861626864973,1.0,0.0,0.977807822816667,0.316227766016838,1.1,0.9,0.0,1.0
bace,46,branch_suffix,152,12.0,43.0,3.5348837209302326,1.0,5.800000000000004,0.46511627906976744,0.2894736842105263,0.33266857266426086,0.3259649080665488,0.0,0.0,50.56562304496765,49.54666602611542,0.4949109293758645,4613.537665426731,4583.055093348026,0.49834272469825186,1.0,0.0,0.8823732986632691,0.7729419116901914,2.5348837209302326,0.5813953488372093,0.18604651162790697,1.0
bace,47,all,5440,128.0,777.0,7.001287001287001,2.0,14.0,0.6164736164736164,0.4744485294117647,0.43751866880270157,0.305399576016712,0.2914486229419708,0.0,2380.1015582866967,1661.3736935309134,0.41108100137041,195755.47303439304,136237.97015238786,0.41036343623129873,0.9759576202118989,0.02404237978810106,0.8190532740002882,0.8368463198715926,3.6126126126126126,0.44015444015444016,0.3564993564993565,1.0
bace,47,root,5297,119.0,762.0,6.951443569553806,2.0,14.0,0.6076115485564304,0.4721540494619596,0.44377253957870594,0.30251411466196615,0.2914486229419708,0.0,2350.6631421484053,1602.4172653644346,0.4053591377294112,192751.26400035247,130992.30455792183,0.4046174728389794,0.9757998359310911,0.02420016406890894,0.8177421279578981,0.8406745713351053,3.5984251968503935,0.4461942257217848,0.3543307086614173,1.0
bace,47,branch_origin,9,9.0,7.0,1.2857142857142858,1.0,2.0,0.2857142857142857,0.6666666666666666,0.8724154217375649,0.8767660583058993,0.21130676567554474,0.30715927481651306,7.851738795638084,7.890894524753094,0.5012436206928382,951.236123919487,797.7689413577318,0.45612729042113115,1.0,0.0,1.0,0.9999999999999999,1.0,1.0,0.0,1.0
bace,47,branch_suffix,134,9.0,39.0,3.4358974358974357,2.0,5.800000000000011,0.6153846153846154,0.5522388059701493,0.16109460703472592,0.38108607195317745,0.21130673587322235,0.18048317730426788,21.586677342653275,51.06553364172578,0.7028765257082772,2052.9729101210833,4447.896653108299,0.6842002611876363,1.0,0.0,0.9855422799877578,0.0545716686106652,2.4871794871794872,0.48717948717948717,0.23076923076923078,1.0
bace,48,all,4736,128.0,684.0,6.923976608187134,2.0,14.0,0.652046783625731,0.43728885135135137,0.39749118901877284,0.28487213849532694,0.049927618354558945,0.0,1882.5182711929083,1349.1544479138684,0.41747867596158367,163016.1569833681,117612.73025200912,0.41910414644291966,0.9477911646586346,0.05220883534136546,0.8151338011940944,0.8521458956355737,3.685672514619883,0.3961988304093567,0.4152046783625731,1.0
bace,48,root,4380,109.0,668.0,6.5568862275449105,2.0,13.0,0.625748502994012,0.4075342465753425,0.37420169124932595,0.261800667873773,0.049927618354558945,0.0,1639.0034076720476,1146.6869252871256,0.4116347433596565,140811.4271254167,99364.43914628797,0.41371533571936653,0.9567504383401519,0.04324956165984804,0.8258027597972519,0.8673907258472959,3.56437125748503,0.4161676646706587,0.39520958083832336,1.0
bace,48,branch_origin,19,19.0,19.0,1.0,1.0,1.0,0.0,0.6842105263157895,0.7476865492368999,0.5327044290147329,0.8919389247894287,0.49999985098838806,14.206044435501099,10.121384151279926,0.4160482524971522,1323.7520371079445,950.2483450323343,0.4178751914447633,0.8333333333333334,0.16666666666666666,0.8093438333649952,0.6830133066298876,1.0,1.0,0.0,1.0
bace,48,branch_suffix,337,18.0,98.0,3.438775510204082,2.0,8.299999999999997,0.5714285714285714,0.8100890207715133,0.6804415996598207,0.5707600548233317,0.7151826024055481,0.4702359735965729,229.30881908535957,192.3461384754628,0.4561695173421909,20880.977820843458,17298.04276068881,0.45307717424936034,0.895910780669145,0.10408921933085502,0.722198294563723,0.73692160866346,2.4183673469387754,0.47959183673469385,0.2653061224489796,1.0
bace,49,all,5184,128.0,732.0,7.081967213114754,2.0,14.0,0.6202185792349727,0.49112654320987653,0.3997176972973839,0.3029092522659163,0.3057882636785507,0.0,2072.136542789638,1570.28156374651,0.431109641402428,176373.93687353283,134496.44858684158,0.43264477697887815,0.9761808639483246,0.023819136051675415,0.8444241175864525,0.6998220913202822,3.7226775956284155,0.44672131147540983,0.3524590163934426,1.0
bace,49,root,4482,98.0,690.0,6.495652173913044,2.0,13.0,0.5956521739130435,0.4736724676483713,0.38358950020977295,0.2886264957066805,0.3057882487773895,0.0,1719.2481399402022,1293.623953757342,0.4293657060528391,145792.56473550573,110633.0860844804,0.43144313266127243,0.9803921568627451,0.0196078431372549,0.8495832624804637,0.644591717366445,3.572463768115942,0.463768115942029,0.336231884057971,1.0
bace,49,branch_origin,31,30.0,29.0,1.0689655172413792,1.0,1.0,0.06896551724137931,0.6129032258064516,0.4908405184265106,0.43330231885756215,0.3619915843009949,0.3396264314651489,15.216056071221828,13.432371884584427,0.46886942296816614,1402.7399095073342,1203.3284474015236,0.4617409379195372,0.8,0.2,0.5444970804186154,0.4591944872238993,1.0,1.0,0.0,1.0
bace,49,branch_suffix,671,29.0,167.0,4.017964071856287,2.0,7.0,0.562874251497006,0.6020864381520119,0.5032374765696185,0.3922879852527328,0.3619915843009949,0.25292232632637024,337.672346778214,263.2252381045837,0.4380534133049047,29178.632228519768,22660.03405495966,0.4371261006416215,0.9595687331536388,0.04043126684636118,0.8553094685386987,0.8866076541222881,2.694610778443114,0.48502994011976047,0.2694610778443114,1.0
bace,50,all,5376,128.0,782.0,6.874680306905371,2.0,14.0,0.6138107416879796,0.44828869047619047,0.3567775786879273,0.2858087673471995,0.19137153029441833,0.0,1918.036263026297,1536.5079332585447,0.4447787742623087,160567.56692330167,129020.63637272269,0.44553139563090055,0.9487847222222222,0.051215277777777776,0.8317912784636354,0.7991106279277728,3.579283887468031,0.4462915601023018,0.3734015345268542,1.0
bace,50,root,5120,116.0,762.0,6.7191601049868765,2.0,14.0,0.6115485564304461,0.4326171875,0.35515722074342193,0.27715162352060363,0.19137151539325714,0.0,1818.4049702063203,1419.0163124254905,0.4383168542315639,152009.6130120568,118907.88334906287,0.43890809913053574,0.9515151515151515,0.048484848484848485,0.8352260944649891,0.8000726295696123,3.5446194225721785,0.4540682414698163,0.37270341207349084,1.0
bace,50,branch_origin,12,12.0,11.0,1.0909090909090908,1.0,1.0,0.09090909090909091,0.6666666666666666,0.3479696686069171,0.5014581937963764,0.42397408187389374,0.4424627423286438,4.175636023283005,6.017498325556517,0.5903481813953539,345.44043597579,412.57940839231014,0.5442857617220347,1.0,0.0,0.8332998725586062,0.6668859288553501,1.0,1.0,0.0,1.0
bace,50,branch_suffix,244,12.0,76.0,3.210526315789474,1.0,8.5,0.4605263157894737,0.7663934426229508,0.3912117081831713,0.4568611578176134,0.5508659482002258,0.44721342623233795,95.4556567966938,111.47412250749767,0.5387050761003696,8212.51347526908,9700.1736152675,0.5415253203631398,0.9090909090909091,0.09090909090909091,0.7323693113499306,0.7592546520199349,2.289473684210526,0.5526315789473685,0.25,1.0
bace,51,all,5696,128.0,909.0,6.266226622662266,2.0,13.0,0.5852585258525853,0.5435393258426966,0.5509201522649716,0.36970909279275116,0.3615576922893524,0.20477604120969772,3138.041187301278,2105.8629925475107,0.40158304200902356,269321.91215693206,181200.09706699604,0.40220032175371945,0.9602713178294574,0.03972868217054264,0.8046070032886844,0.8416463872579819,3.4356435643564356,0.45544554455445546,0.3696369636963696,1.0
bace,51,root,5696,128.0,909.0,6.266226622662266,2.0,13.0,0.5852585258525853,0.5435393258426966,0.5509201522649716,0.36970909279275116,0.3615576922893524,0.20477604120969772,3138.041187301278,2105.8629925475107,0.40158304200902356,269321.91215693206,181200.09706699604,0.40220032175371945,0.9602713178294574,0.03972868217054264,0.8046070032886844,0.8416463872579819,3.4356435643564356,0.45544554455445546,0.3696369636963696,1.0
bace,51,branch_origin,0,,,,,,,,,,,,,,,,,,,,,,,,,
bace,51,branch_suffix,0,,,,,,,,,,,,,,,,,,,,,,,,,
bace,52,all,4928,128.0,828.0,5.951690821256038,2.0,14.0,0.5785024154589372,0.47280844155844154,0.49403272083334554,0.33486602830267753,0.3521099388599396,0.0,2434.5932482667267,1650.2197874755948,0.4039890621764295,200656.533213377,135434.93756650056,0.40297046887929927,0.9206008583690987,0.07939914163090128,0.7419213744421651,0.791687804699476,3.3091787439613527,0.47705314009661837,0.3321256038647343,1.0
bace,52,root,4760,116.0,812.0,5.862068965517241,2.0,14.0,0.5788177339901478,0.4592436974789916,0.4750326294898048,0.3207636169731072,0.3521099388599396,0.0,2261.1553163714707,1526.8348167919903,0.40307254325313824,186523.1763136387,125488.9773859423,0.4021925937755893,0.9217749313815188,0.07822506861848125,0.7359117503956176,0.7803206513243879,3.2881773399014778,0.47783251231527096,0.33251231527093594,1.0
bace,52,branch_origin,12,12.0,12.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.9063638399044672,0.5589380034555992,0.8589959144592285,0.6592484712600708,10.876366078853607,6.70725604146719,0.38144905501099574,869.7879664897919,514.8084381446242,0.37181119091563153,0.9,0.1,0.8909631766884212,0.8449887057152898,1.0,1.0,0.0,1.0
bace,52,branch_suffix,156,12.0,41.0,3.8048780487804876,1.0,7.0,0.4634146341463415,0.8589743589743589,1.042061319335913,0.7479340682188288,0.8589959144592285,0.6870744228363037,162.56156581640244,116.67771464213729,0.4178413382620812,13263.56893324852,9431.15174241364,0.415565887643976,0.9029850746268657,0.09701492537313433,0.8179382185794833,0.8019116554028893,2.6097560975609757,0.6097560975609756,0.2682926829268293,1.0
bace,53,all,4992,128.0,754.0,6.620689655172414,2.0,12.0,0.6352785145888594,0.6464342948717948,0.6153850474526198,0.4330288124258051,0.3698623478412628,0.2816388010978699,3072.002156883478,2161.679831629619,0.4130323233956669,249835.32466855645,176753.1992120184,0.4143411960643863,0.9792376820576387,0.020762317942361327,0.8526981122251714,0.8184627418676867,3.449602122015915,0.4230769230769231,0.3753315649867374,1.0
bace,53,root,4689,113.0,718.0,6.530640668523677,2.0,12.0,0.628133704735376,0.6427809767541054,0.6098664662913743,0.4265407268823903,0.3698623478412628,0.2816387712955475,2859.663860440254,2000.049468351528,0.41155708846076694,232128.87659934163,163633.37146843597,0.4134638214416358,0.9804246848042468,0.019575315195753153,0.8554700189537499,0.8140853890373809,3.434540389972145,0.4331476323119777,0.3732590529247911,1.0
bace,53,branch_origin,15,15.0,13.0,1.1538461538461537,1.0,1.8000000000000007,0.15384615384615385,0.8666666666666667,0.8709290564060211,0.6287146588166554,0.9065939784049988,0.5773497819900513,13.063935846090317,9.430719882249832,0.4192426857357063,1190.2699832320213,799.7484480142593,0.40187992003340584,0.9230769230769231,0.07692307692307693,0.7801110936285518,0.7192426489454564,1.0,1.0,0.0,1.0
bace,53,branch_suffix,288,15.0,118.0,2.440677966101695,1.0,5.0,0.4491525423728814,0.6944444444444444,0.6919248631844918,0.5284709840133373,0.7625145018100739,0.44048555195331573,199.27436059713364,152.19964339584112,0.43303243388345397,16516.1780859828,12320.079295568168,0.42724265956408,0.965,0.035,0.8117326323481214,0.8188008945203397,1.8983050847457628,0.5932203389830508,0.16101694915254236,1.0
bace,54,all,5312,128.0,849.0,6.2567726737338045,2.0,13.0,0.5795053003533569,0.6440135542168675,0.660420820415048,0.4631351722091933,0.5590571165084839,0.354309618473053,3508.155398044735,2460.1740347752348,0.41220479909280566,288176.0794213228,201386.50388784893,0.41136008092486925,0.9409529377375037,0.05904706226249635,0.750756850288138,0.8341528184347076,3.288574793875147,0.4664310954063604,0.34275618374558303,1.0
bace,54,root,5170,120.0,840.0,6.154761904761905,2.0,12.0,0.5821428571428572,0.641779497098646,0.6552493032860629,0.4599275467158935,0.5590570569038391,0.3535531908273697,3387.6388979889452,2377.8254165211692,0.4124256585088603,277314.25231860206,194115.08176265843,0.41175859822333144,0.9391199517781796,0.060880048221820374,0.7444600876735318,0.8308226850892505,3.255952380952381,0.4654761904761905,0.3380952380952381,1.0
bace,54,branch_origin,8,8.0,8.0,1.0,1.0,1.0,0.0,0.625,1.096156356856227,0.8890329748392105,0.48548275232315063,0.5381176173686981,8.769250854849815,7.112263798713684,0.44783283923850326,942.2276050597429,617.573662519455,0.39593099156658923,1.0,0.0,0.6795466571089225,0.7999999999999999,1.0,1.0,0.0,1.0
bace,54,branch_suffix,134,8.0,42.0,3.1904761904761907,1.0,8.699999999999996,0.4523809523809524,0.7313432835820896,0.833934695529404,0.5614653317563569,0.7614173293113708,0.5767923295497894,111.74724920094013,75.23635445535183,0.40236872637051535,9919.599497660995,6653.8484626710415,0.40147641447915927,1.0,0.0,0.8947973291647323,0.810868201548231,2.4285714285714284,0.5952380952380952,0.30952380952380953,1.0
bace,55,all,3840,128.0,593.0,6.475548060708263,2.0,13.0,0.5767284991568297,0.5958333333333333,0.4561699370193916,0.41557090746136965,0.24496784806251526,0.18358217179775238,1751.6925581544638,1595.7922846516594,0.47671381935636825,143342.75546836108,131639.81392409,0.47872057568934706,0.9289501590668081,0.07104984093319194,0.77016832430846,0.834062404418971,3.3322091062394605,0.4822934232715008,0.3473861720067454,1.0
bace,55,root,3360,99.0,553.0,6.075949367088608,2.0,13.0,0.546112115732369,0.5616071428571429,0.43965856002288917,0.3941335067377492,0.24496783316135406,0.11952273175120354,1477.2527616769075,1324.2885826388374,0.4726999961381203,121240.11615321785,109544.93782226462,0.4746621842933649,0.9280254777070064,0.07197452229299363,0.7688429159677622,0.8370625129082581,3.2007233273056057,0.5117540687160941,0.33815551537070526,1.0
bace,55,branch_origin,29,29.0,29.0,1.0,1.0,1.0,0.0,0.8620689655172413,0.4663216857046917,0.6751966766113865,0.32094794511795044,0.7287033796310425,13.523328885436058,19.58070362173021,0.591489982904374,922.7437771111727,1503.7017355300486,0.6197137861518459,0.8461538461538461,0.15384615384615385,0.8522024125198141,0.8775799223697635,1.0,1.0,0.0,1.0
bace,55,branch_suffix,451,26.0,150.0,3.006666666666667,1.0,5.0,0.48,0.8337028824833703,0.5785287529758762,0.5585875795811349,0.5836521983146667,0.5272844433784485,260.91646759212017,251.92299839109182,0.4912316915939892,21179.895538032055,20591.174366295338,0.49295300344131565,0.9372937293729373,0.0627062706270627,0.731617147913771,0.7647593557202012,2.18,0.5733333333333334,0.24,1.0
bace,56,all,4416,128.0,691.0,6.3907380607814765,2.0,13.0,0.6107091172214182,0.5448369565217391,0.510805882068108,0.4192677654629232,0.5207154154777527,0.2138006091117859,2255.7187752127647,1851.486452284269,0.45078985580970843,182610.57552148402,151158.42761068325,0.4528833600249778,0.9389692585895117,0.06103074141048825,0.8420070953458796,0.8621967360863542,3.399421128798842,0.44862518089725034,0.38205499276411,1.0
bace,56,root,3943,109.0,650.0,6.0661538461538465,2.0,13.0,0.6061538461538462,0.5219376109561248,0.5099525623233252,0.40041948191187626,0.5207154154777527,0.1614282876253128,2010.7429532408714,1578.854017178528,0.4398415839408451,162650.20788110793,128581.18336709123,0.4415086670980092,0.9332321699544764,0.06676783004552352,0.8382468581593719,0.8636351118925237,3.273846153846154,0.4553846153846154,0.3723076923076923,1.0
bace,56,branch_origin,19,19.0,19.0,1.0,1.0,1.0,0.0,0.7894736842105263,0.5196305011448107,0.7191621649422144,0.6069335341453552,0.6062774658203125,9.872979521751404,13.664081133902073,0.5805347292003283,779.6293461322784,1085.918358400464,0.5820909086173435,0.8888888888888888,0.1111111111111111,0.5413334967780666,0.32208016421988495,1.0,1.0,0.0,1.0
bace,56,branch_suffix,454,19.0,145.0,3.1310344827586207,1.0,6.599999999999994,0.4,0.7334801762114538,0.5178476705950262,0.5704148765899536,0.7370991706848145,0.5861969590187073,235.1028424501419,258.96835397183895,0.524151895207136,19180.738294243813,21491.32588519156,0.5284050937365017,0.9911504424778761,0.008849557522123894,0.8764584191610658,0.5101275282959182,2.2482758620689656,0.6275862068965518,0.25517241379310346,1.0
bace,57,all,3840,128.0,559.0,6.869409660107334,3.0,13.0,0.627906976744186,0.4153645833333333,0.3388433092817043,0.3088238069338937,0.049927614629268646,0.0,1301.1583076417446,1185.883418626152,0.4768248984731396,101308.0945827663,92281.12530795392,0.47668524807345153,0.9282477341389728,0.07175226586102719,0.7673389054208086,0.7975748249176063,3.5008944543828266,0.40608228980322003,0.3953488372093023,1.0
bace,57,root,3307,89.0,519.0,6.371868978805395,2.0,11.0,0.6204238921001927,0.37284547928636225,0.3000730969482655,0.2562155970494765,0.049927614629268646,0.0,992.341731607914,847.3049794426188,0.46058027030568477,77321.59817826748,65153.25718170311,0.4572965314973636,0.919889502762431,0.08011049723756906,0.7453531897105024,0.7835770731231918,3.3641618497109826,0.4238921001926782,0.37764932562620424,1.0
bace,57,branch_origin,39,39.0,36.0,1.0833333333333333,1.0,1.0,0.08333333333333333,0.717948717948718,0.5919974346955618,0.78241144044277,0.38771727681159973,0.8660224676132202,23.087899953126907,30.51404617726803,0.5692712369628776,1805.3047060966492,2195.3063534498215,0.5487427597369817,0.8333333333333334,0.16666666666666666,0.5723719877590772,0.635091628769366,1.0,1.0,0.0,1.0
bace,57,branch_suffix,494,32.0,161.0,3.0683229813664594,1.0,5.0,0.4720496894409938,0.6761133603238867,0.5783981297180237,0.6236121315916299,0.3877173066139221,0.3820173740386963,285.72867608070374,308.06439300626516,0.5188076605204439,22181.191698402166,24932.561772800982,0.5291992239174969,0.9734513274336283,0.02654867256637168,0.8048558311985845,0.8173040850508383,2.2546583850931676,0.5838509316770186,0.2236024844720497,1.0
bace,58,all,5120,128.0,675.0,7.5851851851851855,2.0,16.0,0.6192592592592593,0.4001953125,0.34860835627114284,0.2793244514319667,0.14404258131980896,0.0,1784.8747841082513,1430.1411913316697,0.44483175270567,154711.15243382007,118793.85076036816,0.43433885805746913,0.9346368715083799,0.06536312849162011,0.7850858083456349,0.8710611326707105,3.5748148148148147,0.4414814814814815,0.38074074074074077,1.0
bace,58,root,4650,106.0,642.0,7.242990654205608,2.0,15.0,0.6261682242990654,0.3849462365591398,0.33446235168685196,0.26528903936947223,0.05183758959174156,0.0,1555.2499353438616,1233.594033068046,0.44233167830128167,136181.62919440866,102679.1500669173,0.4298702800202332,0.9256198347107438,0.0743801652892562,0.788315661227539,0.8644552953102866,3.514018691588785,0.43302180685358255,0.38317757009345793,1.0
bace,58,branch_origin,22,22.0,20.0,1.1,1.0,1.1000000000000014,0.1,0.5454545454545454,0.5934452698989348,0.4690556431358511,0.14404259622097015,0.34438514709472656,13.055795937776566,10.319224148988724,0.4414637553544148,1002.8664238899946,957.3918665647507,0.48840087616344285,1.0,0.0,0.6923919279220018,0.33144431589465956,1.0,1.0,0.0,1.0
bace,58,branch_suffix,448,22.0,114.0,3.9298245614035086,1.0,8.0,0.4473684210526316,0.5513392857142857,0.4834130643451187,0.4156873529344531,0.14404261112213135,0.1825740933418274,216.5690528266132,186.227934114635,0.46233695919328627,17526.65681552142,15157.308826886117,0.46375366418876257,1.0,0.0,0.793415786378753,0.7542959016951907,2.3596491228070176,0.6403508771929824,0.23684210526315788,1.0
bace,59,all,4672,128.0,743.0,6.288021534320323,2.0,12.0,0.620457604306864,0.5794092465753424,0.5378145850582482,0.3947488667256213,0.3554252088069916,0.2294156402349472,2512.6697413921356,1844.2667053421028,0.4232943784902993,205794.87022522092,149414.09077358805,0.42063716622872316,0.9517786561264822,0.048221343873517786,0.8089772300699865,0.8204303856293789,3.219380888290713,0.4468371467025572,0.34993270524899056,1.0
bace,59,root,4195,106.0,710.0,5.908450704225352,2.0,11.0,0.6084507042253521,0.565435041716329,0.537712721418283,0.39182679970505624,0.3554252088069916,0.2177903801202774,2255.704866349697,1643.713424762711,0.4215278541697048,184921.58300605416,133589.16296873894,0.4194180719394352,0.9501113585746103,0.049888641425389756,0.8110006235199813,0.8154455382651973,3.0873239436619717,0.45774647887323944,0.3408450704225352,1.0
bace,59,branch_origin,22,22.0,21.0,1.0476190476190477,1.0,1.0,0.047619047619047616,0.6363636363636364,0.5420894555070184,0.5383487081324513,0.25823478400707245,0.4786823242902756,11.925968021154404,11.843671578913927,0.49826887484147564,939.3326044082642,879.3160621896386,0.4834996876194626,0.625,0.375,0.4888094566831877,0.29277002188455997,1.0476190476190477,0.9523809523809523,0.0,1.0
bace,59,branch_suffix,455,20.0,124.0,3.6693548387096775,2.0,7.700000000000003,0.5725806451612904,0.7054945054945055,0.5385470483984266,0.4147463934076438,0.3554252088069916,0.34889817237854004,245.0389070212841,188.70960900047794,0.4350668694645391,19933.95461475849,14945.611742659472,0.42849190237942664,0.9747292418772563,0.02527075812274368,0.7946908272014315,0.8415374699527248,2.524193548387097,0.532258064516129,0.28225806451612906,1.0
bace,60,all,4288,128.0,644.0,6.658385093167702,2.0,15.0,0.6242236024844721,0.7586287313432836,0.689521240781117,0.5367523345518083,0.491809219121933,0.36009904742240906,2956.6670804694295,2301.594010558154,0.4377101042938836,238987.07522547245,186594.2256217552,0.4384455455403985,0.9344155844155844,0.06558441558441558,0.7942162023263059,0.8247678948609182,3.3198757763975157,0.43478260869565216,0.36024844720496896,1.0
bace,60,root,3668,95.0,587.0,6.248722316865417,2.0,13.0,0.616695059625213,0.740185387131952,0.6855349426879878,0.5125378556595728,0.491809219121933,0.341754287481308,2514.542169779539,1879.988854559313,0.42780193020531765,203377.80023349077,152463.93785826766,0.4284599627797255,0.9359605911330049,0.06403940886699508,0.7951564942189531,0.825676337345541,3.2487223168654173,0.44804088586030666,0.37137989778534924,1.0
